GEOID,median_hh_income,total_n_hh,hh_under_0.5_pov,hh_between_0.5_0.74_pov,hh_between_0.75_0.99_pov,hh_between_1.00_to_1.24_pov,hh_between_1.25_to_1.49_pov,hh_between_1.50_to_1.74_pov,hh_between_1.75_to_1.84_pov,hh_between_1.85_to_1.99_pov,hh_between_2.00_to_2.99_pov,hh_between_3.00_to_3.99_pov,hh_between_4.00_to_4.99_pov,hh_between_5.00_and_over_pov,year,pov_share_under_1_00
17031580700,44986,1379,134,51,21,186,110,63,9,64,419,151,84,87,2018,0.14938361131254532
17031590600,40536,824,53,45,6,64,95,50,33,41,170,65,112,90,2018,0.1262135922330097
17031600700,35523,593,11,58,20,78,28,41,43,40,68,25,12,169,2018,0.15008431703204048
17031611900,25321,293,57,38,46,12,8,0,0,26,34,39,33,0,2018,0.4812286689419795
17031222200,134500,397,5,0,0,4,0,0,0,16,6,16,41,309,2018,0.012594458438287154
17031222500,79250,345,42,13,12,32,0,12,0,6,64,37,23,104,2018,0.19420289855072465
17031222800,42039,196,30,14,7,17,15,17,0,0,31,3,37,25,2018,0.2602040816326531
17031230700,40636,1313,61,98,125,122,134,125,21,0,398,112,34,83,2018,0.2162985529322163
17031240200,128864,290,3,0,0,0,0,0,0,0,0,12,26,249,2018,0.010344827586206896
17031241400,104167,768,17,15,16,0,0,0,0,35,38,70,48,529,2018,0.0625
17031242400,85000,552,13,7,21,8,18,10,0,0,44,59,29,343,2018,0.074275362
17031242500,68036,554,13,8,26,0,34,0,0,0,54,52,100,267,2018,0.084837545
17031242600,57362,1016,94,26,57,0,78,28,0,59,223,38,176,237,2018,0.17421259842519685
17031242700,48333,309,14,11,25,21,34,16,8,6,53,39,29,53,2018,0.16181229773462782
17031243100,107734,437,10,11,0,6,10,0,7,0,7,29,59,298,2018,0.04805492
17031740300,118640,1321,0,0,8,9,0,12,0,36,81,119,201,855,2018,0.006056018
17031530600,32566,642,108,20,61,75,71,25,0,15,69,30,43,125,2018,0.29439252336448596
17031804607,97969,1948,59,0,0,28,0,0,21,80,214,205,247,1094,2018,0.030287474332648872
17031804709,62179,1493,25,58,13,52,57,15,23,17,262,299,234,438,2018,0.064300067
17031805001,102135,1448,8,5,9,45,0,0,6,50,121,138,124,942,2018,0.015193370165745856
17031805110,76350,1115,0,0,50,29,2,45,19,41,154,96,207,472,2018,0.044843049
17031805201,101552,935,0,8,0,32,18,33,0,20,113,151,100,460,2018,0.00855615
17031805202,83894,1028,12,7,0,20,20,10,0,0,85,227,168,479,2018,0.01848249
17031830202,96607,846,34,0,31,20,0,9,0,51,116,93,87,405,2018,0.076832151
17031819000,135208,1149,12,7,0,0,0,10,6,0,32,78,138,866,2018,0.016536118363794605
17031819300,75639,770,0,47,0,10,27,16,0,20,142,126,50,332,2018,0.061038961
17031820400,41144,1226,72,88,69,155,84,104,1,25,325,111,70,122,2018,0.1867862969004894
17031820800,71831,909,46,7,21,37,30,50,18,29,205,183,77,206,2018,0.081408141
17031170100,53882,435,0,0,23,13,22,9,24,11,56,52,50,175,2018,0.052873563218390804
17031170700,73133,767,9,40,11,0,6,8,0,26,169,142,123,233,2018,0.078226858
17031190100,37629,595,35,62,16,32,50,57,5,11,133,101,31,62,2018,0.1899159663865546
17031220500,91389,441,0,14,0,0,13,15,0,0,54,70,23,252,2018,0.031746031746031744
17031826100,47390,1604,90,162,56,77,181,120,17,0,410,174,217,100,2018,0.19201995012468828
17031826304,34500,747,97,65,75,42,51,62,38,29,68,94,31,95,2018,0.3172690763052209
17031242300,93980,705,25,6,10,0,0,25,0,0,61,54,52,472,2018,0.058156028
17031320400,176000,303,16,0,0,0,4,0,0,0,14,5,6,258,2018,0.052805280528052806
17031020500,41432,1440,121,49,115,172,63,80,13,43,283,93,214,194,2018,0.19791666666666666
17031031800,78558,390,0,0,0,4,4,4,15,5,11,63,55,229,2018,0
17031032100,53013,1112,40,0,97,67,0,0,0,0,63,25,120,700,2018,0.12320143884892086
17031040100,85368,838,45,0,8,0,31,19,0,0,50,97,103,485,2018,0.063245823
17031050300,84844,684,16,8,25,8,7,29,0,0,57,87,161,286,2018,0.071637427
17031051200,129167,339,0,0,0,0,6,0,0,0,5,7,22,299,2018,0
17031061800,73523,149,0,6,0,0,0,7,0,0,18,22,0,96,2018,0.040268456375838924
17031062300,154000,299,0,0,0,0,0,7,0,0,6,16,0,270,2018,0
17031070400,113409,620,0,0,11,0,81,28,0,0,0,30,11,459,2018,0.017741935483870968
17031070600,157125,728,7,0,0,0,37,38,0,0,27,12,26,581,2018,0.009615385
17031071300,112788,691,14,0,0,0,0,14,0,0,7,28,41,587,2018,0.020260492040520984
17031080300,122479,924,26,14,0,0,0,0,0,0,0,75,28,781,2018,0.043290043
17031081600,116897,676,0,0,0,0,0,29,0,12,15,0,24,596,2018,0
17031081800,128243,1668,0,0,0,0,0,0,0,0,115,32,31,1490,2018,0
17031081900,158375,233,17,17,19,20,0,23,0,0,0,20,9,108,2018,0.22746781115879827
17031320600,101679,915,20,59,0,0,0,0,0,0,0,81,104,651,2018,0.086338798
17031350400,13587,455,121,77,32,76,35,17,0,15,59,14,0,9,2018,0.5054945054945055
17031804810,73136,1827,65,68,31,61,38,64,12,67,304,271,136,710,2018,0.089764641
17031804901,102379,1779,30,0,11,0,0,0,0,19,221,215,186,1097,2018,0.023046655
17031805301,64331,782,24,0,42,13,8,16,28,7,140,132,112,260,2018,0.084398977
17031805302,88287,938,0,0,44,0,42,33,14,12,86,152,90,465,2018,0.046908315565031986
17031805402,71044,1328,23,0,47,37,25,35,31,36,233,191,158,512,2018,0.052710843
17031806300,84974,1137,0,10,29,0,37,25,33,14,178,142,140,529,2018,0.034300792
17031807100,118971,928,0,17,4,0,7,45,6,16,66,104,124,539,2018,0.022629310344827586
17031808200,70169,1388,43,12,42,57,36,80,45,9,262,199,148,455,2018,0.069884726
17031808500,94471,1113,29,0,42,18,35,17,0,12,144,118,141,557,2018,0.063791554
17031812900,111607,1140,9,0,37,0,7,9,13,0,59,69,123,814,2018,0.040350877
17031813100,91250,1143,0,19,11,59,0,21,0,19,78,152,184,600,2018,0.026246719160104987
17031813200,130880,1159,25,0,0,19,17,15,0,8,82,87,70,836,2018,0.021570319240724764
17031813400,52274,1613,161,71,124,99,57,90,124,45,444,136,75,187,2018,0.22070675759454433
17031814100,42176,996,8,97,47,88,140,83,0,47,189,87,150,60,2018,0.15261044176706828
17031291600,47647,227,27,29,7,31,5,0,7,35,47,19,0,20,2018,0.2775330396475771
17031292400,31083,420,15,19,97,0,28,30,21,14,72,59,26,39,2018,0.3119047619047619
17031301100,28723,519,70,49,29,88,43,35,0,15,92,10,27,61,2018,0.28516377649325625
17031301600,35411,948,23,189,51,95,99,90,63,19,152,92,14,61,2018,0.27742616033755274
17031805902,103417,1542,20,44,14,0,0,17,0,0,119,148,153,1027,2018,0.050583658
17031806102,89139,979,48,0,22,22,21,27,6,25,81,96,125,506,2018,0.071501532
17031806900,75186,1270,43,0,42,86,18,16,0,11,198,175,89,592,2018,0.066929134
17031808400,83634,1197,8,23,0,30,59,31,15,7,252,194,124,454,2018,0.025898078529657476
17031808600,170313,565,5,0,0,2,29,14,0,0,16,44,26,429,2018,0.008849558
17031310500,46875,331,35,0,23,34,0,34,19,0,58,59,24,45,2018,0.17522658610271905
17031310900,41281,1123,98,111,83,97,103,26,42,59,162,155,79,108,2018,0.26001780943900266
17031843800,34375,329,36,9,29,39,37,5,6,9,54,42,41,22,2018,0.22492401215805471
17031040201,71322,1568,14,55,40,0,33,66,36,41,152,284,141,706,2018,0.069515306
17031040202,40011,1507,94,62,13,215,55,106,0,31,195,221,156,359,2018,0.1121433311214333
17031040401,89063,770,7,11,0,9,18,9,0,0,114,95,99,408,2018,0.023376623376623377
17031061901,60909,580,9,0,0,25,15,0,0,0,98,11,17,405,2018,0.015517241379310345
17031061902,64508,721,0,17,12,0,0,19,16,15,69,65,27,481,2018,0.040221914
17031031501,25257,889,136,112,88,87,34,48,31,22,100,77,38,116,2018,0.3779527559055118
17031031502,25317,711,93,14,89,88,76,51,0,0,154,0,12,134,2018,0.27566807313642755
17031040402,82798,1119,0,0,55,50,0,17,0,0,150,43,26,778,2018,0.049151027703306524
17031070101,64968,583,69,0,11,0,0,0,0,0,85,16,17,385,2018,0.137221269
17031063301,58371,329,0,19,16,40,0,0,0,6,0,14,1,233,2018,0.10638297872340426
17031063303,81705,224,0,0,0,0,5,0,0,0,12,0,10,197,2018,0
17031063302,78720,515,0,0,0,0,7,0,0,0,37,24,0,447,2018,0
17031070102,70057,348,0,0,0,0,0,9,0,0,21,19,0,299,2018,0
17031070103,58914,151,0,0,0,0,13,0,0,0,22,23,43,50,2018,0
17031080201,87221,614,0,0,0,0,0,0,0,0,16,67,0,531,2018,0
17031080202,83806,524,16,0,25,0,0,0,0,0,0,27,59,397,2018,0.078244275
17031081201,98186,737,0,0,0,0,0,0,0,0,0,85,17,635,2018,0
17031081202,133079,742,19,0,0,8,14,0,0,0,29,31,18,623,2018,0.025606469002695417
17031081401,67313,527,0,0,0,0,0,0,0,0,52,46,15,414,2018,0
17031081402,111970,1329,39,23,0,0,0,0,14,3,154,46,31,1019,2018,0.046651617757712566
17031081403,121318,1621,0,58,29,32,0,0,0,0,24,30,94,1354,2018,0.053670574
17031110501,86512,1237,14,9,13,33,11,36,37,18,181,171,159,555,2018,0.029102668
17031110502,59875,763,22,15,3,23,15,10,32,3,167,44,94,335,2018,0.05242464
17031140301,46534,576,102,14,6,4,51,59,39,33,108,73,37,50,2018,0.21180555555555555
17031140302,72713,927,0,9,55,26,46,69,9,34,149,83,64,383,2018,0.069039914
17031140602,51982,1023,25,52,161,62,39,94,0,28,90,130,89,253,2018,0.23264907135874877
17031808100,50291,741,58,18,0,7,30,24,5,8,70,123,69,329,2018,0.10256410256410256
17031818600,86331,1324,18,0,52,11,0,0,0,57,160,219,61,746,2018,0.052870090634441085
17031819700,175078,1546,8,0,0,0,17,10,0,37,45,126,77,1226,2018,0.005174644
17031819802,148646,754,16,8,8,8,8,0,4,9,35,17,68,573,2018,0.042440318302387266
17031820103,64152,999,35,0,8,71,35,61,7,29,169,75,110,399,2018,0.043043043043043044
17031820700,59467,1610,60,0,0,75,85,45,77,0,373,430,95,370,2018,0.037267080745341616
17031822701,55662,1082,19,13,16,18,39,108,0,54,165,108,262,280,2018,0.044362292
17031823001,45292,1444,28,98,129,8,176,163,48,63,153,230,127,221,2018,0.17659279778393353
17031640700,50625,865,55,45,29,48,60,103,0,31,119,153,117,105,2018,0.14913294797687862
17031650100,44722,1040,7,75,80,112,120,75,57,22,236,95,83,78,2018,0.15576923076923077
17031823002,50024,1462,123,93,60,29,19,30,0,103,224,171,224,386,2018,0.18878248974008208
17031823101,49702,1019,12,27,73,57,103,32,62,28,150,187,82,206,2018,0.1099116781157998
17031823302,49662,1400,95,0,16,49,173,81,53,139,169,225,222,178,2018,0.079285714
17031823703,53549,1959,104,179,216,134,29,40,0,14,359,268,209,407,2018,0.254721797
17031823704,99306,1118,0,0,0,31,100,15,12,23,133,189,86,529,2018,0
17031835800,49239,388,97,33,26,10,27,28,0,17,20,53,0,77,2018,0.4020618556701031
17031835900,19015,615,139,86,40,11,33,0,50,19,56,82,18,81,2018,0.43089430894308944
17031836000,65667,656,80,32,58,25,0,36,0,0,20,65,17,323,2018,0.25914634146341464
17031828402,46713,985,15,0,31,80,106,24,9,2,122,149,137,310,2018,0.046700507614213196
17031828601,77608,1080,35,0,5,0,26,35,15,4,224,124,180,432,2018,0.037037037037037035
17031830003,92660,2037,50,47,20,40,19,0,88,18,186,142,253,1174,2018,0.057437408
17031830100,71744,787,6,0,21,52,7,57,7,0,102,188,191,156,2018,0.034307497
17031830300,34088,932,110,0,0,123,9,57,66,0,296,14,121,136,2018,0.11802575107296137
17031640300,68397,1713,61,18,23,103,86,113,13,21,440,206,245,384,2018,0.059544658
17031650500,61972,946,18,58,17,0,47,30,55,37,267,117,135,165,2018,0.098308668
17031670400,24667,369,65,50,13,14,36,21,21,17,48,47,11,26,2018,0.34688346883468835
17031680900,17295,753,94,0,150,80,99,85,0,23,124,60,11,27,2018,0.3240371845949535
17031681100,21266,659,160,75,11,40,45,41,0,68,90,82,28,19,2018,0.37329286798179057
17031681300,25927,476,93,54,6,52,44,44,12,10,90,54,12,5,2018,0.32142857142857145
17031818200,70790,1149,42,32,8,60,9,10,13,10,234,138,89,504,2018,0.071366406
17031818900,77711,1136,23,8,19,8,21,43,10,13,94,193,143,561,2018,0.044014085
17031280400,36698,375,134,4,11,67,14,9,4,3,60,27,6,36,2018,0.3973333333333333
17031292200,32237,582,142,48,34,16,7,32,4,18,133,44,59,45,2018,0.3848797250859107
17031300500,38113,674,40,55,31,78,91,48,13,51,130,84,23,30,2018,0.18694362017804153
17031300600,44492,634,66,39,51,28,81,29,0,29,167,59,38,47,2018,0.24605678233438485
17031310700,44391,280,7,20,32,27,20,0,22,0,47,56,26,23,2018,0.21071428571428572
17031490901,38693,864,79,10,24,75,68,25,29,0,258,69,89,138,2018,0.13078703703703703
17031490902,45273,1030,62,0,51,20,73,51,0,29,201,214,145,184,2018,0.10970873786407767
17031530502,44744,326,38,24,5,22,6,9,15,8,87,52,38,22,2018,0.20552147239263804
17031690400,21106,763,136,93,73,118,28,53,4,34,69,75,13,67,2018,0.39580602883355176
17031700200,64659,1553,31,31,71,55,111,37,50,61,288,385,128,305,2018,0.085640695
17031711500,47022,601,111,37,10,24,16,52,11,50,69,104,68,49,2018,0.2628951747088186
17031730600,37207,782,111,30,23,0,67,56,50,0,125,56,107,157,2018,0.20971867007672634
17031740200,100361,1469,26,21,16,0,7,22,0,15,162,205,264,731,2018,0.042886317
17031750100,40692,875,41,32,29,56,35,35,37,29,154,188,18,221,2018,0.11657142857142858
17031823605,61250,1073,68,41,24,9,0,9,9,10,175,131,107,490,2018,0.1239515377446412
17031823803,66287,1642,33,44,0,55,74,36,4,48,300,265,237,546,2018,0.046894032
17031824506,66024,1962,0,0,19,44,15,26,35,54,164,567,355,683,2018,0.009683996
17031824701,66840,1026,32,16,0,16,76,68,0,8,177,221,171,241,2018,0.046783626
17031825200,80592,572,0,4,5,21,25,31,4,30,65,116,110,161,2018,0.015734265734265736
17031825801,44456,825,62,11,101,8,0,7,14,82,147,169,72,152,2018,0.2109090909090909
17031827700,36657,604,49,78,80,23,39,52,4,13,113,24,38,91,2018,0.34271523178807944
17031827902,47844,1093,104,46,77,78,44,18,8,0,174,257,89,198,2018,0.20768526989935956
17031828100,54940,1265,112,70,0,0,77,61,0,33,230,150,143,389,2018,0.14387351778656127
17031828602,92630,1164,0,10,7,0,58,25,21,26,157,114,149,597,2018,0.014604810996563574
17031805111,61052,2091,44,57,34,131,159,148,0,0,417,421,237,443,2018,0.06456241
17031805901,81250,1153,37,0,17,7,9,12,35,28,112,173,135,588,2018,0.046834345186470075
17031806002,60682,1821,155,105,79,87,0,31,11,0,432,308,114,499,2018,0.18616144975288304
17031834600,24500,301,33,26,35,52,15,11,0,0,84,17,19,9,2018,0.3122923588039867
17031834700,22104,268,44,14,82,24,24,0,9,4,43,2,6,16,2018,0.5223880597014925
17031834800,21101,250,25,21,27,12,29,0,10,12,42,23,0,49,2018,0.292
17031834900,19676,330,87,25,51,0,44,0,6,0,19,58,14,26,2018,0.49393939393939396
17031835000,26498,1085,100,72,139,86,143,125,25,34,148,109,76,28,2018,0.28663594470046083
17031835100,39398,998,39,98,66,105,89,69,67,0,209,98,58,100,2018,0.20340681362725452
17031835200,47581,394,12,0,24,25,5,27,8,8,87,64,39,95,2018,0.091370558
17031835500,23051,335,26,33,25,42,23,41,0,6,47,31,18,43,2018,0.2507462686567164
17031835600,23918,168,5,5,0,0,7,42,15,0,52,23,6,13,2018,0.05952381
17031835700,45885,94,0,0,0,0,0,14,48,0,32,0,0,0,2018,0
17031222700,62733,479,56,8,22,10,41,42,13,16,78,27,37,129,2018,0.17954070981210857
17031231200,33627,1419,186,102,125,87,125,120,33,0,224,206,90,121,2018,0.29105003523608175
17031231500,31888,1203,177,144,85,90,38,23,0,40,242,215,46,103,2018,0.33748960931005817
17031240500,156389,478,0,0,0,0,0,0,0,0,0,0,24,454,2018,0
17031240900,37277,194,21,26,0,13,15,0,0,6,51,5,9,48,2018,0.2422680412371134
17031242200,113618,535,0,0,0,22,8,0,27,0,26,44,48,360,2018,0
17031243500,104423,676,39,0,10,0,55,0,0,0,36,48,43,445,2018,0.072485207
17031250500,90058,1761,98,47,13,78,53,0,16,96,155,128,219,858,2018,0.089721749
17031251000,37656,228,11,15,24,13,12,38,16,0,31,56,4,8,2018,0.21929824561403508
17031190900,55833,552,23,14,104,34,20,0,6,0,125,115,73,38,2018,0.2554347826086957
17031200300,38571,432,38,59,47,27,9,21,18,0,72,34,17,90,2018,0.3333333333333333
17031110100,79122,1390,46,68,9,54,74,42,0,31,46,145,215,660,2018,0.088489209
17031110200,81731,837,26,16,0,10,14,17,0,5,122,227,60,340,2018,0.050179211
17031130200,79167,385,7,0,6,0,0,5,5,0,39,63,63,197,2018,0.033766233766233764
17031803005,67222,683,0,0,0,9,9,29,10,0,83,84,54,405,2018,0
17031803300,97353,1401,13,0,0,32,0,0,0,43,163,62,142,946,2018,0.009279086
17031803605,95089,1921,77,12,17,62,70,12,90,51,211,172,147,1000,2018,0.055179593961478396
17031271800,17905,173,55,15,34,16,9,0,0,0,27,7,0,10,2018,0.6011560693641619
17031280800,17143,140,20,0,5,0,16,25,0,14,27,4,14,15,2018,0.17857142857142858
17031280900,18269,236,96,25,11,15,14,0,0,0,10,6,30,29,2018,0.559322034
17031281900,102902,1056,84,0,19,15,0,0,0,0,30,42,40,826,2018,0.097537879
17031291200,23819,629,145,145,35,19,27,86,18,13,53,34,32,22,2018,0.5166931637519873
17031803902,91010,810,0,8,0,0,0,0,0,51,101,105,140,405,2018,0.009876543
17031770602,63112,1166,131,9,77,53,96,39,10,21,221,163,69,277,2018,0.18610634648370497
17031770901,69321,1469,45,69,28,43,49,54,0,21,172,174,211,603,2018,0.096664398
17031770902,60000,870,23,0,0,34,35,33,38,24,132,110,92,349,2018,0.026436781609195402
17031802003,99881,734,7,11,0,17,10,32,14,6,90,84,62,401,2018,0.024523161
17031802004,45045,1385,130,0,82,80,87,96,13,53,144,177,86,437,2018,0.15306859205776174
17031823702,56938,1450,101,57,60,0,65,29,0,15,385,197,105,436,2018,0.1503448275862069
17031825000,63931,1102,19,17,18,36,13,40,62,9,237,147,136,368,2018,0.049001815
17031826201,33989,626,27,48,24,18,0,40,11,8,57,103,56,234,2018,0.15814696485623003
17031826301,52917,1048,123,49,3,39,56,116,0,80,99,120,132,231,2018,0.16698473282442747
17031827200,38077,878,116,51,63,39,33,30,15,27,155,100,126,123,2018,0.2619589977220957
17031827802,67319,836,41,0,56,23,6,48,38,32,129,116,56,291,2018,0.11602870813397129
17031828504,45625,1444,155,11,150,40,73,110,0,11,288,298,62,246,2018,0.2188365650969529
17031828801,88225,1364,10,11,0,8,30,6,54,9,234,244,200,558,2018,0.015395894428152493
17031829200,48763,1235,114,22,48,82,40,63,16,9,448,90,117,186,2018,0.14898785425101216
17031829301,70313,978,57,17,11,11,23,27,13,10,114,190,89,416,2018,0.086912065
17031340400,45329,463,0,69,37,60,25,12,5,27,81,6,51,90,2018,0.22894168466522677
17031360200,22242,353,59,35,0,45,74,16,24,7,40,22,21,10,2018,0.26628895184135976
17031190800,47955,1486,52,108,53,84,186,149,7,50,239,211,181,166,2018,0.14333781965006728
17031191200,50863,885,63,56,54,65,39,117,21,8,193,139,78,52,2018,0.19548022598870057
17031210100,70234,837,26,47,48,46,53,6,7,15,94,112,72,311,2018,0.14456391875746716
17031220400,95333,501,0,9,0,0,0,0,0,19,75,65,64,269,2018,0.017964071856287425
17031240800,48350,311,2,40,35,16,20,9,6,6,42,31,20,84,2018,0.24758842443729903
17031243000,77794,509,0,0,21,23,0,28,9,5,82,80,12,249,2018,0.041257367
17031250800,32500,590,86,39,29,54,43,38,24,15,101,41,31,89,2018,0.26101694915254237
17031251700,38000,281,26,0,10,23,6,28,0,24,87,59,0,18,2018,0.12811387900355872
17031818401,76042,880,0,22,0,47,51,44,8,8,57,113,144,386,2018,0.025
17031816500,40632,931,17,13,71,89,61,151,7,31,239,103,112,37,2018,0.10848549946294307
17031420600,23625,470,98,60,52,41,54,11,11,0,54,33,24,32,2018,0.44680851063829785
17031440800,25931,339,72,67,6,16,32,22,0,6,68,14,11,25,2018,0.4277286135693215
17031460200,27976,497,92,29,25,67,40,0,14,32,40,78,27,53,2018,0.2937625754527163
17031802403,67917,260,3,0,6,0,5,5,0,0,25,29,57,130,2018,0.034615385
17031802404,59258,1506,182,0,43,72,58,116,0,67,258,127,152,431,2018,0.14940239043824702
17031802505,56698,1409,87,43,150,88,131,59,57,15,143,186,186,264,2018,0.198722498
17031802506,83333,605,26,15,5,58,22,14,7,18,59,60,97,224,2018,0.076033058
17031802607,112813,420,5,0,0,0,16,10,0,4,55,28,52,250,2018,0.011904761904761904
17031802608,58212,1765,14,27,14,30,92,29,0,15,381,241,209,713,2018,0.031161473087818695
17031802609,54248,1617,29,62,42,73,79,232,0,46,328,228,194,304,2018,0.082251082
17031802610,90529,474,0,4,0,14,17,17,0,2,36,67,84,233,2018,0.008438819
17031803012,75417,512,0,11,0,56,6,0,0,9,50,67,87,226,2018,0.021484375
17031803013,78125,1439,45,0,14,25,120,24,0,57,171,136,111,736,2018,0.041000695
17031803014,65243,943,25,0,32,0,32,35,25,26,181,65,119,403,2018,0.060445387062566275
17031803015,78600,1225,9,0,27,36,9,17,14,34,183,127,123,646,2018,0.029387755102040815
17031803016,98571,777,5,5,0,0,11,13,11,7,32,158,189,346,2018,0.012870013
17031803017,90799,1698,14,0,22,8,62,22,0,0,144,198,156,1072,2018,0.021201413
17031803611,65889,1410,30,0,101,50,117,113,0,70,323,100,249,257,2018,0.092907801
17031803612,55278,717,37,46,102,21,49,18,0,28,148,66,102,100,2018,0.2580195258019526
17031803701,91122,676,0,0,40,0,9,0,18,0,25,35,88,461,2018,0.059171598
17031838200,42313,123,0,0,4,0,7,6,0,0,18,10,24,54,2018,0.032520325203252036
17031838300,58542,260,25,13,0,14,8,0,3,0,32,35,11,119,2018,0.14615384615384616
17031838600,17652,311,92,46,10,54,37,16,0,8,5,25,18,0,2018,0.4758842443729904
17031838000,22951,441,86,42,8,44,14,0,9,32,29,43,26,108,2018,0.30839002267573695
17031838100,16953,188,15,10,0,10,18,0,0,0,12,9,0,114,2018,0.13297872340425532
17031838700,25405,1016,163,98,175,78,107,73,13,11,172,29,78,19,2018,0.42913385826771655
17031838800,25332,766,158,101,65,18,35,50,22,0,93,96,39,89,2018,0.42297650130548303
17031839000,102188,1691,87,0,0,0,0,0,92,0,51,82,154,1225,2018,0.051448847
17031839100,94667,957,19,0,0,16,0,0,0,10,93,38,60,721,2018,0.019853709508881923
17031839200,33295,390,8,0,0,17,32,45,0,9,98,69,0,112,2018,0.020512820512820513
17031839500,19375,239,0,13,0,28,5,0,0,0,10,5,0,178,2018,0.054393305
17031839600,33598,335,0,0,17,0,4,10,45,16,88,16,41,98,2018,0.050746268656716415
17031839700,50982,896,22,54,63,53,36,29,0,41,103,105,105,285,2018,0.15513392857142858
17031839800,50595,637,9,45,19,21,55,0,0,12,133,84,55,204,2018,0.11459968602825746
17031839900,62536,1049,69,18,25,93,22,31,16,9,85,153,121,407,2018,0.10676835081029552
17031840000,80000,644,8,45,8,28,20,21,0,0,84,48,101,281,2018,0.094720497
17031840100,46509,740,29,39,13,77,19,33,48,47,146,119,70,100,2018,0.10945945945945947
17031840200,57308,535,12,31,0,21,29,49,0,29,50,101,79,134,2018,0.080373832
17031840300,48622,882,46,7,133,46,14,2,47,40,207,128,56,156,2018,0.2108843537414966
17031840400,44861,758,12,41,73,44,49,11,39,64,99,51,107,168,2018,0.1662269129287599
